"ID","Location","Season","Field","Plot","Field_sampling_date","Species","Planting_Date","Termination_Date","Fresh_Total_BM_kG_ha","Dry_Total_BM_kG_ha","Plant_water_content","Avg_pct_gc","Latitude","Longitude","Source_FQ","Carbohydrate_Perc_Norm","Cellulose_Perc_Norm","Lignin_Perc_Norm","NIRCP","NIRADF","NIRNDF","NIRNFC","Percent_N_NIRS"
"E0427-CC","BARC","2023-2024","SD5","27","2024-04-23","CrimsonClover","2023-10-08","2024-04-25",5077.87,1140.86,77.53,53.31,39.01351311,-76.94499104,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.57857822,29.88386014,8.537561639,19.11,31.42,36.03,36.25,3.0576
"E0428-Rye","BARC","2023-2024","SD5","28","2024-04-23","CerealRye","2023-10-08","2024-04-25",9706.04,1924.76,80.17,63.9,39.01386829,-76.9453731,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",43.14742005,53.3732283,3.479351659,13.78,30.49,55.52,25.94,2.2048
"E0428-CC","BARC","2023-2024","SD5","28","2024-04-23","CrimsonClover","2023-10-08","2024-04-25",9706.04,1924.76,80.17,63.9,39.01386829,-76.9453731,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",57.34150023,33.78981974,8.868680034,16.86,35.52,40.57,35.78,2.6976
"E0429-Rye","BARC","2023-2024","SD5","29","2024-04-23","CerealRye","2023-10-08","2024-04-25",12766.4,2297.46,82,84.21,39.01350163,-76.94569082,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",48.12051956,49.50208066,2.377399781,16.27,26.06,50.68,28.25,2.6032
"E0429-CC","BARC","2023-2024","SD5","29","2024-04-23","CrimsonClover","2023-10-08","2024-04-25",12766.4,2297.46,82,84.21,39.01350163,-76.94569082,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.81830186,32.29661646,8.885081674,17.15,33.84,38.82,36.3,2.744
"E0430-Rye","BARC","2023-2024","SD5","30","2024-04-23","CerealRye","2023-10-08","2024-04-25",15858.27,2612.42,83.53,86.58,39.01327518,-76.94604382,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",44.10498332,53.39935398,2.495662698,17.03,27.9,54.19,23.37,2.7248
"E0430-CC","BARC","2023-2024","SD5","30","2024-04-23","CrimsonClover","2023-10-08","2024-04-25",15858.27,2612.42,83.53,86.58,39.01327518,-76.94604382,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.44591607,32.73433322,8.81975071,17.12,34.22,39.49,36.47,2.7392
"E0431-Rye","BARC","2023-2024","SE14","31","2024-04-23","CerealRye","2023-10-06","2024-06-13",24766.4,4019.25,83.77,80.16,39.01143343,-76.94178125,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",36.45407572,60.67535426,2.870570019,12.01,32.64,62.51,21.53,1.9216
"E0431-Vetch","BARC","2023-2024","SE14","31","2024-04-23","HairyVetch","2023-10-06","2024-06-13",24766.4,4019.25,83.77,80.16,39.01143343,-76.94178125,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.99759611,38.93977356,10.06263034,24.43,38.45,44.88,19.59,3.9088
"E0431-CC","BARC","2023-2024","SE14","31","2024-04-23","CrimsonClover","2023-10-06","2024-06-13",24766.4,4019.25,83.77,80.16,39.01143343,-76.94178125,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",49.17175501,41.04268274,9.785562249,16.75,42.35,46.29,26.39,2.68
"E0432-Rye","BARC","2023-2024","SE14","32","2024-04-23","CerealRye","2023-10-06","2024-06-13",39503.06,3702.54,90.63,92.7,39.01143538,-76.94143176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",35.18734975,61.62544015,3.187210102,11.37,33.4,64.21,21.27,1.8192
"E0432-Vetch","BARC","2023-2024","SE14","32","2024-04-23","HairyVetch","2023-10-06","2024-06-13",39503.06,3702.54,90.63,92.7,39.01143538,-76.94143176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.51140438,30.55573298,8.932862641,23.55,34.42,36.51,30.01,3.768
"E0432-CC","BARC","2023-2024","SE14","32","2024-04-23","CrimsonClover","2023-10-06","2024-06-13",39503.06,3702.54,90.63,92.7,39.01143538,-76.94143176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.34827296,40.17752909,9.474197947,17.04,39.75,45.13,26.86,2.7264
"E0433-Rye","BARC","2023-2024","SE14","33","2024-04-23","CerealRye","2023-10-06","2024-06-13",28775.15,4031.5,85.99,95.69,39.01144184,-76.94113686,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",32.74102333,64.33438508,2.924591592,12.13,33.41,66.77,18.14,1.9408
"E0433-Vetch","BARC","2023-2024","SE14","33","2024-04-23","HairyVetch","2023-10-06","2024-06-13",28775.15,4031.5,85.99,95.69,39.01144184,-76.94113686,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.72381673,35.28553894,8.990644331,22.35,36.94,40.62,26.82,3.576
"E0433-CC","BARC","2023-2024","SE14","33","2024-04-23","CrimsonClover","2023-10-06","2024-06-13",28775.15,4031.5,85.99,95.69,39.01144184,-76.94113686,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.62782386,33.96288099,9.409295152,17.46,36.56,40.48,33.53,2.7936
"E0434-Rye","BARC","2023-2024","SE14","34","2024-04-23","CerealRye","2023-10-06","2024-06-13",36122.48,5119.86,85.83,96.38,39.01118153,-76.94113469,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",32.41112512,64.01100241,3.577872468,11.12,35.26,66.59,18.52,1.7792
"E0434-Vetch","BARC","2023-2024","SE14","34","2024-04-23","HairyVetch","2023-10-06","2024-06-13",36122.48,5119.86,85.83,96.38,39.01118153,-76.94113469,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.58070077,29.39004173,9.029257502,21.41,33.76,35.79,33.31,3.4256
"E0434-CC","BARC","2023-2024","SE14","34","2024-04-23","CrimsonClover","2023-10-06","2024-06-13",36122.48,5119.86,85.83,96.38,39.01118153,-76.94113469,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.22093229,39.98517677,9.793890935,15.12,40.24,46.02,29.53,2.4192
"E0435-Rye","BARC","2023-2024","SE14","35","2024-04-23","CerealRye","2023-10-06","2024-06-13",13602.8,2442.69,82.04,89.46,39.01117603,-76.94145339,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.08215866,59.34932019,2.568521154,10.89,30.77,62.33,25.1,1.7424
"E0435-Vetch","BARC","2023-2024","SE14","35","2024-04-23","HairyVetch","2023-10-06","2024-06-13",13602.8,2442.69,82.04,89.46,39.01117603,-76.94145339,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.32745998,34.19020425,9.482335763,19.73,37.19,41.24,31.23,3.1568
"E0435-CC","BARC","2023-2024","SE14","35","2024-04-23","CrimsonClover","2023-10-06","2024-06-13",13602.8,2442.69,82.04,89.46,39.01117603,-76.94145339,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.66519818,30.75541051,8.57939131,18.17,33.28,37.14,37.26,2.9072
"E0436","BARC","2023-2024","137","36","2024-04-24","CerealRye","2023-09-29","2024-04-30",22178.48,4190.73,81.1,67.47,39.02270529,-76.89951098,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",31.07661649,65.17735891,3.746024603,10.87,36.1,68.93,17.8,1.7392
"E0437","BARC","2023-2024","137","37","2024-04-24","CerealRye","2023-09-29","2024-04-30",28470.69,5378.83,81.11,50.45,39.02212365,-76.89945803,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",30.94863336,64.6956653,4.355701341,13.04,37.32,69.26,15.7,2.0864
"E0438","BARC","2023-2024","137","38","2024-04-24","CerealRye","2023-09-29","2024-04-30",28311.46,5835.52,79.39,74.78,39.02267445,-76.89879561,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",28.65902803,66.75422561,4.58674636,10.48,38.26,71.65,16.18,1.6768
"E0439","BARC","2023-2024","137","39","2024-04-24","CerealRye","2023-09-29","2024-04-30",18432.2,3664.04,80.12,61.76,39.02237001,-76.89847897,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",34.32149583,61.61233899,4.06616518,12.99,34.45,66.22,19.01,2.0784
"E0440","BARC","2023-2024","137","40","2024-04-24","CerealRye","2023-09-29","2024-04-30",19333.33,3532.81,81.73,63.88,39.0229113,-76.8984828,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",30.12272878,66.24106787,3.636203353,11.74,35.58,69.17,15.72,1.8784
"E0446","BARC","2023-2024","232A","46","2024-04-24","Wheat","2023-10-13","2024-06-21",13524.06,3307.09,75.55,77.56,39.03123888,-76.88582042,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",47.75861378,49.74003083,2.50135539,11.64,27.13,53.48,35.2,1.8624
"E0447","BARC","2023-2024","232A","47","2024-04-24","Wheat","2023-10-13","2024-06-21",13182.85,2841.64,78.44,53.33,39.03100834,-76.88653314,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",41.70886213,54.6677507,3.62338717,12.21,32.26,58.28,27.31,1.9536
"E0448","BARC","2023-2024","232A","48","2024-04-24","Wheat","2023-10-13","2024-06-21",12269.47,2726.16,77.78,64.36,39.03151838,-76.8869351,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",47.60561742,49.70301822,2.691364363,14.17,28.54,52.09,30.79,2.2672
"E0449","BARC","2023-2024","232A","49","2024-04-24","Wheat","2023-10-13","2024-06-21",11074.37,2626.42,76.28,69.12,39.03123807,-76.88723779,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",43.2533754,53.75727671,2.989347895,12.3,30.5,56.96,28.83,1.968
"E0450","BARC","2023-2024","232A","50","2024-04-24","Wheat","2023-10-13","2024-06-21",14491.69,3343.83,76.93,67.55,39.03152957,-76.88765127,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",43.65285941,53.41402507,2.933115521,11.36,29.92,56.88,30.41,1.8176
"E04J1","BARC","2023-2024","137","J1","2024-04-24","CerealRye","2023-09-29","2024-04-30",27907.26,5672.79,79.67,68.17,39.02189989,-76.89908997,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",30.61661346,64.72486806,4.658518481,11.79,38.05,69.33,16.44,1.8864
"E04J2","BARC","2023-2024","137","J2","2024-04-24","CerealRye","2023-09-29","2024-04-30",23536.31,4675.42,80.14,69.96,39.02138512,-76.89916046,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",30.73690232,64.49521828,4.767879399,11.88,38.58,69.54,16.45,1.9008
"E04J3","BARC","2023-2024","137","J3","2024-04-24","CerealRye","2023-09-29","2024-04-30",33231.85,6731.41,79.74,69.99,39.02130008,-76.89951173,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",26.38459843,68.52031337,5.095088194,9.58,40.52,74.48,15.15,1.5328
"E04J4","BARC","2023-2024","137","J4","2024-04-24","CerealRye","2023-09-29","2024-04-30",32988.63,6747.16,79.55,69.55,39.02153655,-76.89985159,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",29.23620674,65.78507115,4.978722107,11.63,38.59,70.68,15.09,1.8608
"E04J5","BARC","2023-2024","137","J5","2024-04-24","CerealRye","2023-09-29","2024-04-30",30297.46,6206.47,79.51,65.16,39.02173622,-76.90028529,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",30.27876287,65.12559392,4.595643202,11.57,37.41,70.09,16.44,1.8512
"3737B","Eastern Shore","2023-2024","3737","B","2024-02-05","Triticale","2023-10-12","2024-04-20",NA,882,75.55,92.61,38.99712715,-75.86729304,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.24679858,37.48813673,2.265064686,16.75,20.37,37.63,36.84,2.68
"3737R","Eastern Shore","2023-2024","3737","R","2024-02-05","Triticale","2023-10-12","2024-04-20",NA,2006,80.86,94.88,38.99635959,-75.8675546,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",54.10440827,43.57741946,2.318172274,18.78,22.79,42.9,28.61,3.0048
"3737W","Eastern Shore","2023-2024","3737","W","2024-02-05","Triticale","2023-10-12","2024-04-20",NA,2472,82.38,97.23,38.99639115,-75.86676698,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",51.1143936,46.5093186,2.376287797,18.94,25.32,45.68,25.48,3.0304
"4273B","Eastern Shore","2023-2024","4273","B","2024-02-05","CerealRye","2023-10-08","2024-04-20",NA,2276,68.95,68.5,38.99587446,-75.87332996,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.71850795,47.09165127,2.189840782,10.71,25.09,47.97,34.88,1.7136
"4273R","Eastern Shore","2023-2024","4273","R","2024-02-05","CerealRye","2023-10-08","2024-04-20",NA,1640,76.66,91.79,38.99523573,-75.8737751,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.88384134,46.86159268,2.254565971,18.11,24.02,46.26,25.71,2.8976
"4273W","Eastern Shore","2023-2024","4273","W","2024-02-05","CerealRye","2023-10-08","2024-04-20",NA,2366,71.95,71.6,38.99608532,-75.8725746,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",51.99452584,45.84825422,2.157219941,11.97,23.82,46.39,34.33,1.9152
"5710B-Rye","Eastern Shore","2023-2024","5710","B","2024-02-05","CerealRye","2023-09-21","2024-05-15",NA,1434,73.83,12.35,39.02650374,-75.95338235,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.35296777,39.70670159,1.940330642,19.66,20.79,39.42,32.28,3.1456
"5710R","Eastern Shore","2023-2024","5710","R","2024-02-05","CerealRye","2023-09-21","2024-05-15",NA,1392,73.5,19.87,39.02581407,-75.95167658,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.85594368,39.20832453,1.935731786,17.13,21.05,39.4,36.13,2.7408
"5710W-cereal","Eastern Shore","2023-2024","5710","W","2024-02-05","CerealRye","2023-09-21","2024-05-15",NA,2198,73.91,21.59,39.02615502,-75.95274541,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",54.77859135,43.37583992,1.845568724,15.71,24.09,43.56,34.44,2.5136
"7272B","Eastern Shore","2023-2024","7272","B","2024-02-05","CerealRye","2023-11-05","2024-04-26",NA,145.23,72.05,20.67,39.04723218,-75.99340993,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.17743532,35.20116933,2.621395356,22.69,18.01,35.52,32.7,3.6304
"7272R","Eastern Shore","2023-2024","7272","R","2024-02-05","CerealRye","2023-11-05","2024-04-26",NA,421.7,75.78,28.63,39.04786667,-75.99343222,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",53.22612175,42.70068402,4.073194232,14.71,29.1,42.04,30.73,2.3536
"7272W","Eastern Shore","2023-2024","7272","W","2024-02-05","CerealRye","2023-11-05","2024-04-26",NA,293.96,74.77,25.27,39.04806312,-75.99225374,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.64973664,35.01980723,5.330456133,18.54,25.29,37.26,33.68,2.9664
"7983B","Eastern Shore","2023-2024","7983","B","2024-02-05","Barley","2023-09-09","2024-05-18",NA,426,75.74,54.68,38.89926911,-75.90379222,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.28007311,38.50141113,2.218515757,18.56,20.3,38.35,34.29,2.9696
"7983R","Eastern Shore","2023-2024","7983","R","2024-02-05","Barley","2023-09-09","2024-05-18",NA,1086,77.08,65.86,38.89876462,-75.903666,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.40308356,41.55722925,2.03968719,18.74,21.65,41.45,32.26,2.9984
"7983W","Eastern Shore","2023-2024","7983","W","2024-02-05","Barley","2023-09-09","2024-05-18",NA,646,75.57,58.87,38.89908934,-75.90426401,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.00079476,37.80368598,2.195519257,18.89,19.52,37.5,34.16,3.0224
"14040B-Rye","Eastern Shore","2023-2024","14040","B","2024-02-05","CerealRye","2023-09-04","2024-04-18",NA,363.95,65.73,37.19,38.90092988,-75.9034968,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.56509502,36.12705771,3.307847267,16.57,20.34,37.62,38.26,2.6512
"14040R-CC","Eastern Shore","2023-2024","14040","R","2024-02-05","CrimsonClover","2023-09-04","2024-04-18",NA,589.68,67.53,41.9,38.90089966,-75.90247451,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",68.18365197,24.90327254,6.913075488,19.52,25.93,30.06,42.18,3.1232
"14040R-Rye","Eastern Shore","2023-2024","14040","R","2024-02-05","CerealRye","2023-09-04","2024-04-18",NA,589.68,67.53,41.9,38.90089966,-75.90247451,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.0771786,36.52712901,3.395692396,15.02,20.93,38.52,39.98,2.4032
"14040R-Vetch","Eastern Shore","2023-2024","14040","R","2024-02-05","HairyVetch","2023-09-04","2024-04-18",NA,589.68,67.53,41.9,38.90089966,-75.90247451,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",73.46081686,19.0176361,7.521547034,21.95,24.44,25.15,45.06,3.512
"14040W-Rye","Eastern Shore","2023-2024","14040","W","2024-02-05","CerealRye","2023-09-04","2024-04-18",NA,584.43,69.64,26.82,38.90060531,-75.9036821,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",57.85809535,39.41509082,2.726813822,17.56,20.93,39.97,34.43,2.8096
"14040W-Vetch","Eastern Shore","2023-2024","14040","W","2024-02-05","HairyVetch","2023-09-04","2024-04-18",NA,584.43,69.64,26.82,38.90060531,-75.9036821,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",75.54800006,17.61058605,6.841413886,23.05,22.86,22.84,44.88,3.688
"17091B","Eastern Shore","2023-2024","17091","B","2024-02-05","CerealRye","2023-10-30","2024-06-07",NA,433.95,66.3,14.36,39.02671485,-75.94761409,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",40.82500876,54.87125008,4.303741165,22.43,28.45,50.73,8.9,3.5888
"17091R","Eastern Shore","2023-2024","17091","R","2024-02-05","CerealRye","2023-10-30","2024-06-07",NA,202.97,69.15,18.47,39.02716307,-75.94859165,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.59060522,36.00046245,3.408932326,17.02,20.52,36.83,36.01,2.7232
"17091W","Eastern Shore","2023-2024","17091","W","2024-02-05","CerealRye","2023-10-30","2024-06-07",NA,148.73,68.86,12.36,39.02600742,-75.94805041,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.82746822,32.08398824,3.088543544,16.01,19.31,33.25,41.87,2.5616
"17862B","Eastern Shore","2023-2024","17862","B","2024-02-05","Wheat","2023-10-08","2024-03-27",NA,733.16,68.02,50.05,38.9862397,-75.95896863,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.42250212,34.39717257,3.180325309,17.63,19.24,35.46,37.85,2.8208
"17862R","Eastern Shore","2023-2024","17862","R","2024-02-05","Wheat","2023-10-08","2024-03-27",NA,1011.37,73.75,64.83,38.98527074,-75.95833018,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.45970075,37.08255642,2.457742834,21.39,17.79,36.76,31.42,3.4224
"17862W","Eastern Shore","2023-2024","17862","W","2024-02-05","Wheat","2023-10-08","2024-03-27",NA,1121.61,71.05,52.56,38.98690225,-75.95947883,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.88571499,34.5808515,2.533433509,16.13,19.58,34.8,39.34,2.5808
"21731B","Eastern Shore","2023-2024","21731","B","2024-02-05","Barley","2023-09-11","2024-04-18",NA,608,75.66,53.63,38.97821019,-75.89460459,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.1638058,38.3724709,2.4637233,20.68,19.86,37.77,30.65,3.3088
"21731R","Eastern Shore","2023-2024","21731","R","2024-02-05","Barley","2023-09-11","2024-04-18",NA,950,76.03,67.72,38.97879794,-75.89424305,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",53.28575629,43.98220671,2.732036999,16.53,24.27,43.62,29.89,2.6448
"21731W","Eastern Shore","2023-2024","21731","W","2024-02-05","Barley","2023-09-11","2024-04-18",NA,774,73.74,47.49,38.97723691,-75.89590176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.18203678,37.7500415,2.067921712,18.42,19.54,37.54,35.04,2.9472
"0318-Cannola","BARC","2023-2024","SH89","18","2024-03-29","Canola","2023-10-10","2024-05-30",4169.73,862.64,79.31,57.53,39.01765381,-76.94093034,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.93669444,38.13302433,5.930281225,14.13,30.62,42.21,37.38,2.2608
"0329-CC","BARC","2023-2024","SD5","29","2024-03-28","CrimsonClover","2023-10-10","2024-04-25",5363.08,1090.11,79.67,62.04,39.01350032,-76.94565348,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.7533738,26.78950251,8.457123692,19.89,27.31,31.93,36.03,3.1824
"1101","BARC","2022-2023","ND_5","01","2022-11-21","CerealRye","2022-10-10","2023-08-11",1658.792651,349.9562555,78.90295359,43.08,39.02823695,-76.93706793,"PSA-N_Decomp.xlsx",75.54,20.52,3.94,24.85,17.36,31.07,30.76,3.976
"1201","BARC","2022-2023","ND_5","01","2022-12-19","CerealRye","2022-10-10","2023-08-11",2061.242345,598.4251969,70.96774194,52.08,39.02823695,-76.93706793,"PSA-N_Decomp.xlsx",78.96,18.01,3.03,16.59,15.3,26.93,44.97,2.6544
"0301","BARC","2022-2023","ND_5","01","2023-03-22","CerealRye","2022-10-10","2023-08-11",3081.364829,1048.818898,65.96252129,11.21,39.02823695,-76.93706793,"4456-4584 4950.xlsx",NA,NA,3.1169641,10.000412,24.1408176,39.7958221,42.16414845,1.60006592
"0501","BARC","2022-2023","ND_5","01","2023-05-12","CerealRye","2022-10-10","2023-08-11",13660.54243,3693.788276,72.96016396,16.9,39.02823695,-76.93706793,"4456-4584 4950.xlsx",NA,NA,5.4482932,5.7435899,39.9911995,66.7206116,24.93317221,0.918974384
"0201","BARC","2021-2022","SD_5","01","2022-02-11","CrimsonClover-CerealRye","2021-09-20","2022-06-24",1042.869641,400.6999125,61.57718121,3.443333333,39.01383,-76.945,"FQ_5_2_22_JJ22-10251.csv",63.51003726,30.76500033,5.724962408,11.1224041,31.4547272,42.5876579,27.15747955,1.779584656
"0501","BARC","2021-2022","SD_5","01","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",11086.61417,2332.458443,78.9614899,48.975,39.01383,-76.945,"FQ_5_2_22_JJ22-10251.csv",52.8,40.78,6.42,12.87,35.43,49.17,32.97,2.0592
"1210","BARC","2022-2023","NC_2_B","10","2022-12-19","Barley","2022-10-09","2023-08-09",734.9081365,180.2274716,75.47619048,13.04,39.03375026,-76.93910026,"PSA-N_Decomp.xlsx",69.59,27.96,2.46,19.69,20.87,36.12,30.33,3.1504
"0310","BARC","2022-2023","NC_2_B","10","2023-03-22","Barley","2022-10-09","2023-08-09",1144.356955,327.2090989,71.40672783,5.57,39.03375026,-76.93910026,"4456-4584 4950.xlsx",NA,NA,2.4517629,17.6345081,24.1852303,43.4122391,30.17196134,2.821521296
"0510","BARC","2022-2023","NC_2_B","10","2023-05-12","Barley","2022-10-09","2023-08-09",3296.587927,979.8775153,70.27600849,24.07,39.03375026,-76.93910026,"4456-4584 4950.xlsx",NA,NA,4.2439909,10.6641197,31.2965069,54.6507149,30.40631524,1.706259152
"0210","BARC","2021-2022","SE_14","10","2022-02-11","Barley","2021-10-02","2022-09-13",1569.553806,537.1828521,65.77480491,17.47666667,39.01135,-76.9414,"FQ_5_2_22_JJ22-10251.csv",60.39314938,35.69845547,3.908395144,10.6184034,31.8049583,45.6412659,20.53605941,1.698944544
"0510","BARC","2021-2022","SE_14","10","2022-05-02","Barley","2021-10-02","2022-09-13",8642.169729,2370.953631,72.56529662,70.60667,39.01135,-76.9414,"FQ_5_2_22_JJ22-10251.csv",43.09,53.48,3.43,8.38,32.61,58.73,31.16,1.3408
"05101","BARC","2021-2022","2_32C","101","2022-05-02","CerealRye","2021-10-02","2022-07-01",18766.4042,3935.258093,79.03030303,77.5375,39.02799,-76.8883,"FQ_5_2_22_JJ22-10251.csv",39.32,56.82,3.86,8.13,34.34,62.35,26.63,1.3008
"05102","BARC","2021-2022","2_32C","102","2022-05-02","CerealRye","2021-10-02","2022-07-01",16596.67542,3506.56168,78.871903,73.93833,39.02834,-76.8881,"FQ_5_2_22_JJ22-10251.csv",41.98,54.6,3.42,9.27,32.57,59.88,28.59,1.4832
"05103","BARC","2021-2022","2_32C","103","2022-05-02","CerealRye","2021-10-02","2022-07-01",28498.68766,6022.747157,78.86658071,85.695,39.02873,-76.8887,"FQ_5_2_22_JJ22-10251.csv",38.09,57.31,4.61,8.77,36.5,63.13,23.23,1.4032
"05104","BARC","2021-2022","2_32C","104","2022-05-02","CerealRye","2021-10-02","2022-07-01",39606.29921,7805.774278,80.29158383,84.79833,39.02866,-76.8893,"FQ_5_2_22_JJ22-10251.csv",32.76,61.61,5.62,7.4,41.08,67.96,19.69,1.184
"05105","BARC","2021-2022","2_32C","105","2022-05-02","CerealRye","2021-10-02","2022-07-01",25361.32983,5623.797025,77.82530702,74.65167,39.02812,-76.8899,"FQ_5_2_22_JJ22-10251.csv",41,55.21,3.79,6.74,33.73,60.75,30.23,1.0784
"05106","BARC","2021-2022","2_36","106","2022-05-02","Barley","2021-10-02","2022-06-06",28939.63255,7193.350831,75.14359998,73.98333,39.03162,-76.8832,"FQ_5_2_22_JJ22-10251.csv",38.47,57.01,4.51,7.58,36.83,62.93,25.99,1.2128
"05107","BARC","2021-2022","2_36","107","2022-05-02","Barley","2021-10-02","2022-06-06",31268.59143,7210.848644,76.93900392,86.225,39.03194,-76.8823,"FQ_5_2_22_JJ22-10251.csv",36.73,59.76,3.51,9.34,36.98,64.87,22.56,1.4944
"05108","BARC","2021-2022","APU_1","108","2022-05-02","CerealRye","2021-10-02","2022-06-02",11408.57393,2692.913386,76.39570552,55.78833,39.01493,-76.8942,"FQ_5_2_22_JJ22-10251.csv",42.16,54.09,3.75,6.6,33.05,59.54,30.72,1.056
