"","Year","State","Site","Species","Cultivar","GS.Zadoks","Sampling.date","Block","YIELD.Mg.ha","CP","ADF","aNDF","NDFD48","RFQ.x","Account.","Sample.","Date_Processed","Sampled_By","Sampled_For","Description1","Product_Type","Test_Mode","Moisture","Dry_Matter","pH","AD.ICP","ND.ICP_w.oNa2SO3","ND.ICP_w.Na2SO3","SP.CP","aNDFom","Lignin","uNDFom48","uNDFom240","NDFD240","WSC.Sugar.","ESC.Sugar.","Starch","EE.Fat.","TFA.Fat.","Ash","Ca","P","Mg","K","S","Adj_CP","NFC","TDN_ADF","NEL3x_ADF","NEG_ADF","NEM_ADF","TDN_OARDC","NEL3x_OARDC","NEG_OARDC","NEM_OARDC","TDN_Milk2013","NEL3x_Milk2013","NEM_Milk2013","NEG_Milk2013","Milk.Ton_Milk2013","RFV","RFQ.y"
"554",2015,"MD","Beltsville","Triticale","NE426GT",36,"5/1/15","Blk1",1.736204772,11.21,32.37,53.9,68.14,176.6043169,7592,116060046375,"6/22/2016","Cornell University","BARC 533","T3 Date4 Blk1",7,"N9",9.22,90.78,5.64,0.59,1.79,1.7,38.72,52.36,4.39,16.68,10.64,79.68,15.36,8.16,3.9,2.84,1.62,7.05,0.3,0.34,0.18,2.79,0.15,11.21,28.46,66.16,68.22,30.38,56.11,62.86,64.55,37.68,64.13,62.74,71.13,63.92,37.48,3451,110.08,143.98
"555",2015,"MD","Beltsville","Triticale","NE426GT",39,"5/1/15","Blk2",2.868512232,10.68,31.46,52.5,70.76,184.2598458,7592,116060046377,"6/22/2016","Cornell University","BARC 535","T3 Date4 Blk2",7,"N9",9.38,90.62,5.57,0.51,1.71,1.63,37.73,51,4.25,14.91,11.06,78.31,12.85,5.45,4.49,2.89,1.7,6.97,0.32,0.32,0.19,2.73,0.14,10.68,30.28,66.44,68.54,30.78,56.54,63.71,65.5,38.59,65.14,64.54,72.44,66.22,39.56,3555,114.3,155.5
"556",2015,"MD","Beltsville","Triticale","NE426GT",47,"5/1/15","Blk3",2.375329427,11.16,32.16,53.57,68.72,172.5439427,7592,116060046378,"6/22/2016","Cornell University","BARC 536","T3 Date4 Blk3",7,"N9",9.03,90.97,5.63,0.54,1.79,1.79,38.17,52.04,4.23,16.28,10.2,80.4,12.49,5.02,4.01,2.83,1.6,8.05,0.34,0.33,0.2,2.83,0.15,11.16,27.94,66.23,68.3,30.51,56.25,62.29,63.91,36.95,63.33,62.15,70.07,63.06,36.7,3387,110.87,144.46
"557",2015,"MD","Beltsville","Triticale","NE426GT",41,"5/1/15","Blk4",2.405524293,10.55,33.71,56.49,66.19,165.8153753,7592,116060046376,"6/22/2016","Cornell University","BARC 534","T3 Date4 Blk4",7,"N9",8.85,91.15,5.67,0.47,1.69,1.66,36.59,54.87,4.51,18.55,11.61,78.84,15.58,7.81,4.04,2.94,1.74,7.15,0.29,0.33,0.18,2.88,0.15,10.55,26.35,65.74,67.76,29.14,54.76,62.1,63.7,36.49,62.82,60.88,69.69,61,34.84,3343,102.94,131.55
"558",2015,"MD","Beltsville","Triticale","TriMark099",41,"5/1/15","Blk1",2.028088473,11.77,31.42,52,69.77,176.9275354,7592,116060046407,"6/22/2016","Cornell University","BARC 565","T4 Date4 Blk1",7,"N9",8.74,91.26,5.42,0.68,1.88,1.72,48.94,50.51,4.06,15.27,12.45,75.35,15.87,7.61,3.21,2.72,1.43,8.3,0.34,0.34,0.19,2.94,0.15,11.77,28.71,66.45,68.55,31.34,57.15,62.39,64.03,37.27,63.68,62.7,70.26,64.09,37.64,3407,115.36,151.07
"559",2015,"MD","Beltsville","Triticale","TriMark099",41,"5/1/15","Blk2",2.194160234,11.59,33.53,55.87,67.26,164.3773558,7592,116060046408,"6/22/2016","Cornell University","BARC 566","T4 Date4 Blk2",7,"N9",8.68,91.32,5.35,0.77,1.85,1.78,49.7,54.27,4.5,17.77,13.17,75.73,14.33,7.8,2.66,2.53,1.22,8.35,0.32,0.35,0.19,3.01,0.14,11.59,25.35,65.81,67.83,29.74,55.41,60.2,61.59,34.31,60.41,59.8,67.72,59.88,33.82,3224,104.63,132.74
"560",2015,"MD","Beltsville","Triticale","TriMark099",40,"5/1/15","Blk3",1.746269727,12.12,29.07,46.32,69.13,187.1701805,7592,116060046409,"6/22/2016","Cornell University","BARC 567","T4 Date4 Blk3",7,"N9",8.64,91.36,6.09,0.68,1.94,1.96,31.85,45,4.11,13.89,10.55,76.56,14.04,6.83,4.76,2.99,1.89,7.8,0.37,0.34,0.2,3.04,0.17,12.12,34.15,67.18,69.36,33.72,59.76,65.02,66.95,40.77,67.57,65.9,74.18,68.76,41.84,3655,133.01,171.44
"561",2015,"MD","Beltsville","Triticale","TriMark099",38,"5/1/15","Blk4",1.313476654,12.26,29.87,51.25,70.09,182.4880495,7592,116060046410,"6/22/2016","Cornell University","BARC 568","T4 Date4 Blk4",7,"N9",8.69,91.31,5.9,0.55,1.96,1.91,36.7,49.79,3.83,14.89,12.37,75.16,13.79,8.78,4.4,3.23,1.97,7.84,0.33,0.33,0.2,2.81,0.17,12.26,29.05,66.93,69.08,31.8,57.66,64.29,66.14,39.98,66.69,64.28,72.18,66.57,39.87,3533,119.05,156.65
"562",2015,"MD","Beltsville","Barley","Verdant",49,"5/5/15","Blk1",2.03312095,10.27,28.74,44.09,73.86,198.7716203,7592,116060046065,"6/16/2016","Cornell University","BARC 217","B1 Date5 Blk1",7,"N9",9.25,90.75,5.95,0.56,1.64,1.45,33.69,42.84,4.14,11.2,8.21,80.84,19.34,8.88,6.04,3.16,1.99,7.18,0.38,0.33,0.2,2.89,0.15,10.27,38.17,67.28,69.47,34.02,60.1,66.29,68.37,41.64,68.54,68.99,76.71,72.25,44.95,3853,140.24,195.22
"563",2015,"MD","Beltsville","Barley","Verdant",49,"5/5/15","Blk2",1.932471398,8.63,30.24,43.21,65.33,171.3002373,7592,116060046066,"6/16/2016","Cornell University","BARC 218","B1 Date5 Blk2",7,"N9",9.08,90.92,5.89,0.92,1.38,1.44,28.62,41.99,5.05,14.56,10.68,74.57,19.63,7.21,5.9,2.96,1.84,7.87,0.45,0.29,0.21,2.67,0.13,8.54,40.11,66.82,68.96,33.83,59.89,63.9,65.71,37.78,64.25,65.75,74.86,67.04,40.3,3670,140.81,174.1
"564",2015,"MD","Beltsville","Barley","Verdant",45,"5/5/15","Blk3",1.660717608,10.57,29.49,44.82,67.94,181.155538,7592,116060046067,"6/16/2016","Cornell University","BARC 219","B1 Date5 Blk3",7,"N9",9.28,90.72,5.99,0.7,1.69,1.61,33.3,43.55,4.12,13.96,11.68,73.18,14.66,7,5.85,3.16,1.84,8.06,0.42,0.32,0.21,2.89,0.16,10.57,36.59,67.05,69.22,33.82,59.88,64.96,66.89,40.04,66.75,65.72,74.19,67.84,41.01,3647,136.97,173.88
"565",2015,"MD","Beltsville","Barley","Verdant",40,"5/5/15","Blk4",1.298379221,10.04,28.62,40.67,70.52,187.3316378,7592,116060046068,"6/16/2016","Cornell University","BARC 220","B1 Date5 Blk4",7,"N9",9.24,90.76,6.1,0.78,1.61,1.51,31.77,39.52,4.2,11.65,9.18,76.77,16.16,7.99,6.25,3.29,1.87,8.41,0.46,0.32,0.2,2.93,0.15,10.04,40.67,67.32,69.51,35.34,61.55,65.6,67.6,40.58,67.36,67.93,75.97,70.67,43.55,3781,152.33,198.76
"566",2015,"MD","Beltsville","Barley","Valor",62,"5/5/15","Blk1",1.766399638,9.48,34.05,56.62,66.87,163.7312047,7592,116060046096,"6/16/2016","Cornell University","BARC 249","B2 Date5 Blk1",7,"N9",8.55,91.45,5.69,0.78,1.52,1.75,32.91,54.99,5.26,18.22,13.36,75.7,14.12,6.2,4.82,2.54,1.58,7.23,0.31,0.28,0.21,2.55,0.14,9.48,27.47,65.64,67.65,28.74,54.32,60.25,61.64,33.48,59.51,60.94,69.51,60.6,34.48,3337,102.52,132.92
"567",2015,"MD","Beltsville","Barley","Valor",60,"5/5/15","Blk2",2.335069606,9.47,33.98,56.07,66.47,159.9272984,7592,116060046097,"6/16/2016","Cornell University","BARC 250","B2 Date5 Blk2",7,"N9",8.77,91.23,5.68,0.7,1.52,1.8,31.05,54.46,5.12,18.26,11.82,78.3,14.43,6.66,5.15,2.57,1.62,7.88,0.33,0.28,0.21,2.49,0.14,9.47,27.37,65.66,67.67,28.95,54.55,60.14,61.52,33.37,59.38,60.44,68.92,59.88,33.82,3296,103.57,132.24
"568",2015,"MD","Beltsville","Barley","Valor",63,"5/5/15","Blk3",2.672245606,9.73,35.82,58.57,64.49,150.7921286,7592,116060046098,"6/16/2016","Cornell University","BARC 251","B2 Date5 Blk3",7,"N9",8.54,91.46,5.81,0.96,1.56,1.94,29.8,56.89,5.79,20.2,13.17,76.85,11.49,6.04,4.22,2.48,1.53,8.1,0.35,0.29,0.22,2.72,0.15,9.73,24.69,65.1,67.04,28.04,53.56,57.82,58.94,30.3,56.02,58.21,67.02,56.77,30.99,3157,96.94,120.01
"569",2015,"MD","Beltsville","Barley","Valor",62,"5/5/15","Blk4",2.01299104,8.88,33.68,55.24,65.45,155.6223267,7592,116060046099,"6/16/2016","Cornell University","BARC 252","B2 Date5 Blk4",7,"N9",8.88,91.12,5.69,0.73,1.42,1.7,28.15,53.66,5.41,18.54,11.9,77.82,15.51,7.69,5.48,2.56,1.7,8.06,0.34,0.26,0.22,2.36,0.14,8.88,28.4,65.75,67.77,29.09,54.7,59.77,61.11,32.63,58.57,60.27,68.99,59.38,33.37,3292,105.4,131.5
"570",2015,"MD","Beltsville","Barley","P919",60,"5/5/15","Blk1",2.304874741,9.81,35.82,58.2,64.36,151.0443787,7592,116060046128,"6/16/2016","Cornell University","BARC 281","B3 DAte5 Blk1",7,"N9",8.59,91.41,5.9,0.62,1.57,1.75,31.7,56.53,4.72,20.15,13,77,12.97,6.65,3.85,2.56,1.47,8.13,0.27,0.34,0.18,3.06,0.14,9.81,24.81,65.1,67.04,28.21,53.74,59.84,61.19,33.15,59.14,58.12,66.92,56.68,30.9,3150,97.41,120.31
"571",2015,"MD","Beltsville","Barley","P919",62,"5/5/15","Blk2",1.414126206,9.45,31.28,50.53,70.91,184.7979449,7592,116060046129,"6/16/2016","Cornell University","BARC 282","B3 Date5 Blk2",7,"N9",9.14,90.86,5.86,0.51,1.51,1.38,30.37,49.09,4.73,14.28,10.61,78.39,14.41,5.95,6.09,2.86,1.9,6.66,0.3,0.31,0.19,2.61,0.14,9.45,33.28,66.5,68.6,31.15,56.95,63.95,65.76,38.38,64.91,65.88,74.03,67.58,40.78,3659,118.56,163.88
"572",2015,"MD","Beltsville","Barley","P919",63,"5/5/15","Blk3",2.475978979,8.32,37.18,60.66,63.11,141.5847528,7592,116060046130,"6/16/2016","Cornell University","BARC 283","B3 Date5 Blk3",7,"N9",9.01,90.99,5.63,0.39,1.33,1.4,30.41,58.91,5.08,21.73,14.84,74.81,14.82,7.03,4.67,2.39,1.43,7.74,0.22,0.31,0.16,2.77,0.11,8.32,24,64.68,66.57,26.73,52.14,59.03,60.28,31.55,57.38,56.7,65.94,53.92,28.37,3077,92,111.76
"573",2015,"MD","Beltsville","Barley","P919",59,"5/5/15","Blk4",2.89367462,9.74,31.32,50.69,71.04,177.6300856,7592,116060046131,"6/16/2016","Cornell University","BARC 284","B3 Date5 Blk4",7,"N9",9.22,90.78,5.77,0.54,1.56,1.58,30.49,49.24,4.4,14.26,10.82,78.03,14.39,5.86,6.15,2.84,1.81,8.03,0.35,0.3,0.2,2.71,0.14,9.74,31.76,66.49,68.59,31.18,56.98,63.01,64.72,37.28,63.69,64.48,72.09,65.75,39.13,3535,118.5,160.14
"574",2015,"MD","Beltsville","Barley","Thoroughbred",62,"5/5/15","Blk1",4.020949602,10.27,39.27,65.75,62.14,131.2298336,7592,116060046161,"6/17/2016","Cornell University","BARC 313","B4 Date5 Blk1",7,"N9",8.62,91.38,5.87,0.74,1.64,2.24,30.67,63.95,5.45,24.21,14.4,77.48,10.78,5.45,2.35,2.19,1.14,8.53,0.26,0.32,0.19,3.02,0.14,10.27,17.35,64.03,65.85,25.39,50.69,55.74,56.62,27.82,53.32,53.02,62.07,49.36,24.16,2819,82.72,97.14
"575",2015,"MD","Beltsville","Barley","Thoroughbred",60,"5/5/15","Blk3",2.440751636,10.7,35.76,63.07,63.76,143.7506684,7592,116060046162,"6/17/2016","Cornell University","BARC 315","B4 Date5 Blk3",7,"N9",8.82,91.18,5.58,0.46,1.71,1.89,38.79,61.03,4.26,22.12,13.36,78.11,11.25,5.96,4.57,2.57,1.35,8.35,0.22,0.31,0.18,2.71,0.14,10.7,19.46,65.12,67.06,26.58,51.98,59.21,60.48,32.79,58.75,55.43,64.19,53.14,27.65,2969,89.9,107.33
"576",2015,"MD","Beltsville","Barley","Thoroughbred",49,"5/5/15","Blk4",2.340102084,10.45,29.99,47.36,72.25,183.1743799,7592,116060046163,"6/17/2016","Cornell University","BARC 316","B4 Date5 Blk4",7,"N9",8.85,91.15,6.01,0.61,1.67,1.71,30.43,46.01,4.23,12.77,9.31,79.77,16.59,8.51,5.57,3.17,1.97,8.62,0.37,0.31,0.2,2.8,0.16,10.45,33.66,66.89,69.04,32.75,58.71,63.8,65.6,38.58,65.13,65.86,73.23,67.99,41.15,3617,128.54,174.2
"577",2015,"MD","Beltsville","Cereal.rye","Huron",49,"5/5/15","Blk1",2.148867935,10.9,36.34,62.45,63.59,149.4430512,7592,116060046192,"6/17/2016","Cornell University","BARC 345","R1 Date5 Blk1",7,"N9",8.36,91.64,5.53,0.51,1.74,1.82,42.66,60.65,4.66,22.08,14.45,76.17,11.75,5.3,3.04,3.07,1.56,7.23,0.21,0.33,0.17,2.87,0.15,10.9,20.48,64.94,66.86,26.89,52.32,59.92,61.27,33.79,59.84,56.83,66.11,55.3,29.64,3091,90.18,110.31
"578",2015,"MD","Beltsville","Cereal.rye","Huron",53,"5/5/15","Blk3",4.136696587,10.66,36.9,63.36,62.8,144.1108375,7592,116060046193,"6/17/2016","Cornell University","BARC 347","R1 Date5 Blk3",7,"N9",8.12,91.88,5.71,0.58,1.71,2.05,35.55,61.53,4.72,22.89,15.26,75.2,11.6,5.81,2.71,3.05,1.57,7.5,0.23,0.33,0.17,2.82,0.15,10.66,19.79,64.76,66.67,26.47,51.85,59.29,60.57,32.84,58.8,55.91,65.32,53.84,28.3,3034,88.13,106.1
"579",2015,"MD","Beltsville","Cereal.rye","Spooner",57,"5/5/15","Blk2",3.175493366,9.66,38.05,63.68,59.96,131.5271337,7592,116060046222,"6/17/2016","Cornell University","BARC 378","R2 Date5 Blk2",7,"N9",7.82,92.18,5.54,0.75,1.55,2.05,34.37,62.69,5.6,25.1,16.74,73.3,11.23,5.32,2.44,3.09,1.58,8.14,0.3,0.29,0.18,2.58,0.16,9.66,18.98,64.41,66.27,26,51.35,56.7,57.69,28.86,54.46,53.4,63.4,49.68,24.46,2886,86.36,97.59
"580",2015,"MD","Beltsville","Cereal.rye","Spooner",57,"5/5/15","Blk3",3.719000946,10.13,40.04,67.05,59.16,124.4855112,7592,116060046223,"6/17/2016","Cornell University","BARC 379","R2 Date5 Blk3",7,"N9",8.08,91.92,5.56,0.72,1.62,2.18,33.37,64.89,5.86,26.5,15.8,75.65,10.02,6.54,1.67,2.95,1.49,7.9,0.24,0.32,0.17,2.82,0.15,10.13,16.77,63.8,65.59,24.82,50.07,55.85,56.74,27.94,53.45,52.07,62.35,47.91,22.82,2812,80.08,89.69
"581",2015,"MD","Beltsville","Cereal.rye","Spooner",55,"5/5/15","Blk4",3.447247156,10.52,37.66,62.51,59.19,131.6429563,7592,116060046224,"6/17/2016","Cornell University","BARC 380","R2 Date5 Blk4",7,"N9",8.3,91.7,5.58,0.65,1.68,1.98,38.88,60.37,5.25,24.64,15.36,74.56,10.85,6.41,2.75,3.24,1.65,8.48,0.3,0.32,0.18,2.72,0.16,10.52,19.96,64.52,66.4,26.75,52.15,57.79,58.9,30.76,56.52,53.86,63.95,50.77,25.47,2915,88.65,98.01
"582",2015,"MD","Beltsville","Cereal.rye","Aroostook",59,"5/5/15","Blk1",4.428580288,8.57,46.08,72.57,50.09,87.13225094,7592,116060046253,"6/17/2016","Cornell University","BARC 409","R3 Date5 Blk1",7,"N9",7.7,92.3,5.24,0.91,1.37,1.98,32.67,68.87,7.49,34.37,20.85,69.73,6.43,3.14,1.75,2.96,1.45,8.13,0.26,0.29,0.15,2.26,0.14,8.49,13.96,61.93,63.51,22.11,47.15,51.59,52,21.27,46.24,44.88,57.94,36.15,11.79,2444,67.79,60.43
"583",2015,"MD","Beltsville","Cereal.rye","Aroostook",59,"5/5/15","Blk2",4.936860526,8.02,47.14,73.37,49.33,81.88635506,7592,116060046254,"6/17/2016","Cornell University","BARC 410","R3 Date5 Blk2",7,"N9",7.52,92.48,5.3,0.84,1.28,1.92,30.55,70.14,7.56,35.54,22.35,68.14,6.96,1.27,1.27,2.65,1.24,8.27,0.25,0.29,0.14,2.36,0.13,7.96,13.25,61.6,63.14,21.6,46.6,50.77,51.08,19.86,44.74,43.33,56.58,33.42,9.21,2349,66.34,57.25
"584",2015,"MD","Beltsville","Cereal.rye","Aroostook",59,"5/5/15","Blk3",4.785886198,8.1,45.93,71.69,50.02,88.06319911,7592,116060046255,"6/17/2016","Cornell University","BARC 411","R3 Date5 Blk3",7,"N9",7.34,92.66,5.32,0.92,1.3,2.01,29.63,68.57,7.6,34.27,21.43,68.75,7.08,2.32,1.61,2.77,1.38,8.06,0.27,0.28,0.15,2.2,0.13,7.92,14.9,61.97,63.56,22.29,47.34,51.5,51.9,20.9,45.85,45.04,58.11,36.16,11.8,2454,68.77,61.71
"585",2015,"MD","Beltsville","Cereal.rye","Aroostook",59,"5/5/15","Blk4",4.660074258,9.15,46.93,73.33,48.66,79.43658395,7592,116060046256,"6/17/2016","Cornell University","BARC 412","R3 Date5 Blk4",7,"N9",7.59,92.41,5.43,0.91,1.46,2.13,32.79,68.8,7.41,35.32,21.2,69.19,5.51,1.36,0.96,2.67,1.2,9.16,0.28,0.31,0.15,2.43,0.14,9.15,12.82,61.67,63.22,22.01,47.04,50.48,50.76,19.95,44.83,42.9,55.93,33.28,9.08,2300,66.54,54.91
"586",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",57,"5/5/15","Blk1",4.267541005,10.14,41.04,68.57,59.87,122.233881,7592,116060046285,"6/22/2016","Cornell University","BARC 441","R4 Date5 Blk1",7,"N9",7.9,92.1,5.56,0.76,1.62,2.14,34.71,66.76,5.87,26.79,16.06,75.94,8.76,2.47,1.28,2.96,1.42,7.96,0.27,0.32,0.17,2.84,0.15,10.14,14.86,63.48,65.24,24.23,49.43,55.09,55.9,26.89,52.31,51.34,61.37,46.81,21.8,2755,77.23,88.32
"587",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",57,"5/5/15","Blk3",4.020949602,10.93,41.69,69.17,56.84,109.2253046,7592,116060046286,"6/22/2016","Cornell University","BARC 443","R4 Date5 Blk3",7,"N9",8.17,91.83,5.52,0.79,1.75,2.16,41.17,64.88,5.97,28,15.32,76.39,7.27,3.88,1,3.04,1.33,9.19,0.31,0.34,0.19,2.78,0.16,10.93,14.83,63.28,65.02,24.26,49.47,54.15,54.85,25.94,51.29,49.4,59.83,44.23,19.39,2629,75.66,78.41
"588",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",57,"5/5/15","Blk4",2.742700292,11.16,36.74,62.08,62.1,142.6164988,7592,116060046287,"6/22/2016","Cornell University","BARC 444","R4 Date5 Blk4",7,"N9",8.09,91.91,5.69,0.68,1.79,2.09,36.83,60.29,5.09,22.85,15.12,74.92,10.71,4.97,2.36,3.33,1.78,7.97,0.32,0.32,0.19,2.72,0.17,11.16,19.89,64.81,66.72,27.14,52.58,58.74,59.96,32.29,58.19,55.95,65.47,54.15,28.58,3038,90.19,106.8
"589",2015,"MD","Beltsville","Triticale","TriCal815",49,"5/5/15","Blk1",3.044648948,10.07,34.74,56.52,63.93,153.8732732,7592,116060046316,"6/22/2016","Cornell University","BARC 473","T1 Date5 Blk1",7,"N9",8.78,91.22,5.55,0.59,1.61,1.74,37.04,54.9,4.6,19.8,14.49,73.61,14.06,6.73,3.82,2.94,1.61,8.09,0.31,0.32,0.18,2.79,0.14,10.07,26.07,65.43,67.41,28.97,54.58,60.74,62.19,34.47,60.59,58.88,67.88,57.9,32.02,3208,101.63,123.92
"590",2015,"MD","Beltsville","Triticale","TriCal815",49,"5/5/15","Blk2",2.123705547,10.2,35.24,57.13,66.44,164.5778703,7592,116060046317,"6/22/2016","Cornell University","BARC 474","T1 Date5 Blk2",7,"N9",8.81,91.19,5.75,0.7,1.63,1.96,32.35,55.49,5.1,18.62,12.79,76.95,14.68,7.96,3.4,2.74,1.54,7.03,0.29,0.33,0.17,2.87,0.13,10.2,26.7,65.28,67.24,28.76,54.34,60.67,62.11,34.37,60.48,60.74,69.44,60.63,34.5,3329,100.03,130.85
"591",2015,"MD","Beltsville","Triticale","TriCal815",48,"5/5/15","Blk3",3.66867617,10.26,35.36,57.97,63.82,150.112874,7592,116060046318,"6/22/2016","Cornell University","BARC 475","T1 Date5 Blk3",7,"N9",8.52,91.48,5.51,0.6,1.64,1.81,38.21,56.3,4.62,20.37,14.73,73.84,13.65,6.48,3.17,2.8,1.5,8.39,0.32,0.32,0.18,2.83,0.14,10.26,24.36,65.24,67.2,28.46,54.02,59.9,61.25,33.43,59.45,57.78,66.64,56.38,30.63,3128,98.45,118.95
"592",2015,"MD","Beltsville","Triticale","TriCal815",49,"5/5/15","Blk4",2.234420054,10.21,33.42,54.57,66.33,164.1426264,7592,116060046319,"6/22/2016","Cornell University","BARC 476","T1 Date5 Blk4",7,"N9",8.82,91.18,5.4,0.61,1.63,1.62,41.63,53.01,4.45,17.85,14.56,72.53,14.79,7.87,4.52,2.94,1.61,7.86,0.32,0.31,0.18,2.69,0.14,10.21,27.93,65.83,67.86,29.78,55.46,61.7,63.26,35.76,62.02,60.91,69.44,60.89,34.74,3328,107.22,135.57
"593",2015,"MD","Beltsville","Triticale","TriCal718",48,"5/5/15","Blk1",2.727602859,9.18,34.52,54.96,64.5,158.4135745,7592,116060046348,"6/22/2016","Cornell University","BARC 505","T2 Date5 Blk1",7,"N9",9.01,90.99,5.66,0.47,1.47,1.59,31.7,53.38,4.8,18.95,15.42,71.11,16.66,8.13,3.86,2.94,1.74,7.42,0.29,0.31,0.18,2.65,0.13,9.18,28.87,65.5,67.49,29.3,54.93,61.75,63.31,35.46,61.68,60.61,69.79,60.01,33.94,3336,104.79,131.38
"594",2015,"MD","Beltsville","Triticale","TriCal718",48,"5/5/15","Blk2",2.279712353,10.66,34.79,55.87,65.21,161.1986342,7592,116060046349,"6/22/2016","Cornell University","BARC 506","T2 Date5 Blk2",7,"N9",8.9,91.1,5.82,0.54,1.71,1.89,31.33,54.27,4.72,18.88,14.08,74.06,14.45,7.23,3.21,2.92,1.67,7.66,0.28,0.36,0.18,2.99,0.15,10.66,26.63,65.41,67.39,29.43,55.07,61.33,62.84,35.52,61.75,60.25,69.12,60.14,34.06,3299,103,129.89
"595",2015,"MD","Beltsville","Triticale","TriCal718",47,"5/5/15","Blk4",2.395459338,12.07,34.12,55.65,66.05,159.7104798,7592,116060046350,"6/22/2016","Cornell University","BARC 508","T2 Date5 Blk4",7,"N9",8.5,91.5,5.92,0.67,1.93,2.17,34.63,54.05,4.38,18.35,13.09,75.78,13.34,6.24,2.35,2.87,1.61,8.74,0.33,0.36,0.19,3.24,0.17,12.07,24.7,65.62,67.62,29.99,55.68,60.78,62.23,35.34,61.55,59.62,67.87,59.87,33.81,3225,104.35,130.33
"596",2015,"MD","Beltsville","Triticale","NE426GT",50,"5/5/15","Blk1",3.210720709,9.67,35.21,58.3,62.82,150.4984636,7592,116060046379,"6/22/2016","Cornell University","BARC 537","T3 Date5 Blk1",7,"N9",8.77,91.23,5.49,0.47,1.55,1.61,37.75,56.62,4.8,21.05,15.16,73.23,15.09,7.17,3.59,2.74,1.58,7.53,0.28,0.3,0.18,2.61,0.14,9.67,25.21,65.29,67.25,28.13,53.66,60.53,61.95,34.07,60.15,58.06,67.51,56.54,30.77,3176,98.16,117.8
"597",2015,"MD","Beltsville","Triticale","NE426GT",50,"5/5/15","Blk2",3.432149723,9.82,35.18,58.52,65.17,159.136765,7592,116060046380,"6/22/2016","Cornell University","BARC 538","T3 Date5 Blk2",7,"N9",9.12,90.88,5.41,0.51,1.57,1.63,37.88,56.84,4.78,19.8,14.85,73.87,14.43,7.23,3.88,2.88,1.59,6.95,0.27,0.31,0.18,2.64,0.13,9.82,25.43,65.29,67.26,28.09,53.61,61.04,62.52,34.78,60.94,59.59,68.63,58.81,32.85,3267,97.72,123.86
"598",2015,"MD","Beltsville","Triticale","NE426GT",49,"5/5/15","Blk3",3.512669365,10.5,35.53,58.7,63.64,150.9137392,7592,116060046381,"6/22/2016","Cornell University","BARC 539","T3 Date5 Blk3",7,"N9",9.06,90.94,5.5,0.56,1.68,1.8,38.1,57.01,4.77,20.73,14.69,74.23,13.54,6.35,3.49,2.81,1.5,8.02,0.3,0.32,0.18,2.7,0.14,10.5,23.77,65.19,67.14,28.24,53.78,59.86,61.21,33.5,59.53,57.71,66.73,56.4,30.65,3132,96.81,117.39
"599",2015,"MD","Beltsville","Triticale","NE426GT",49,"5/5/15","Blk4",2.823219934,9.4,33.57,54.69,64.29,156.2640055,7592,116060046382,"6/22/2016","Cornell University","BARC 540","T3 Date5 Blk4",7,"N9",8.92,91.08,5.57,0.51,1.5,1.6,33.83,53.12,4.56,18.97,15.27,71.25,16.16,8.11,4.71,2.76,1.64,7.97,0.31,0.29,0.19,2.46,0.13,9.4,28.47,65.79,67.81,29.46,55.11,61.51,63.05,35.22,61.42,59.98,68.99,59.19,33.19,3283,106.53,130.01
"600",2015,"MD","Beltsville","Triticale","TriMark099",49,"5/5/15","Blk2",2.088478204,10.65,34.02,55.66,64.45,160.1021064,7592,116060046411,"6/22/2016","Cornell University","BARC 570","T4 Date5 Blk2",7,"N9",8.74,91.26,5.58,0.61,1.7,1.84,35.59,54.06,4.87,19.22,14.35,73.46,10.91,6.82,4.01,2.97,1.75,7.68,0.3,0.32,0.18,2.68,0.15,10.65,26.7,65.65,67.66,29.51,55.15,61.14,62.63,35.23,61.43,60.08,69.16,59.89,33.83,3295,104.48,128.8
"601",2015,"MD","Beltsville","Triticale","TriMark099",49,"5/5/15","Blk3",2.209257666,11.43,34.71,56.87,65.67,155.6880636,7592,116060046412,"6/22/2016","Cornell University","BARC 571","T4 Date5 Blk3",7,"N9",9.04,90.96,5.56,0.73,1.83,1.99,39.72,55.67,4.76,19.11,12.48,77.58,12.66,6.23,3.38,2.79,1.47,8.84,0.34,0.34,0.19,2.91,0.15,11.43,23.58,65.44,67.42,29.28,54.91,59.3,60.58,33.1,59.08,58.42,66.64,57.84,31.96,3142,101.18,125.93
"602",2015,"MD","Beltsville","Triticale","TriMark099",48,"5/5/15","Blk4",2.325004651,13.35,31.27,51.86,69.99,181.2175227,7592,116060046413,"6/22/2016","Cornell University","BARC 572","T4 Date5 Blk4",7,"N9",9,91,5.88,0.64,2.14,2.11,37.6,50.38,4.28,15.12,12.68,74.83,13.32,7.64,3.69,2.94,1.76,7.9,0.38,0.35,0.2,3.05,0.17,13.35,27.72,66.5,68.6,31.91,57.78,63.04,64.75,38.8,65.38,63.71,71.49,66.23,39.57,3488,115.57,153.76
